C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_250.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_250.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_250.jpg, -0.2824983, 0.8901295, 0, 1.559506
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_350.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_350.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_350.jpg, -0.5389167, 1, 0, 2.6875
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_452.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_452.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_452.jpg, -0.2392689, 1, 0, 3.866905
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_554.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_554.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_554.jpg, 0, 1, 0, 5.032276
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_656.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_656.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_656.jpg, 0, 1, 0, 6.187685
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_758.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_758.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_758.jpg, -0.1566405, 1, 0, 7.327227
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_861.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_861.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_861.jpg, -0.5059623, 1, 0, 8.623899
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_51_967.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_51_967.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_51_967.jpg, -0.1886643, 1, 0, 9.743872
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_070.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_070.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_070.jpg, -0.0841797, 1, 0, 10.84746
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_170.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_170.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_170.jpg, -0.3489621, 1, 0, 12.03331
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_271.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_271.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_271.jpg, -0.05765188, 1, 0, 12.74747
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_374.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_374.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_374.jpg, 0, 1, 0, 14.14943
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_474.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_474.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_474.jpg, 0, 1, 0, 15.04398
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_576.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_576.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_576.jpg, -0.0461823, 1, 0, 16.31287
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_677.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_677.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_677.jpg, -0.3443094, 1, 0, 17.09006
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_780.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_780.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_780.jpg, -0.6404058, 1, 0, 18.12399
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_883.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_883.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_883.jpg, -0.6948436, 1, 0, 19.10318
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_52_984.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_52_984.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_52_984.jpg, -0.3900622, 1, 0, 20.03283
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_086.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_086.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_086.jpg, -0.09635977, 1, 0, 21.14171
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_187.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_187.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_187.jpg, 0, 1, 0, 22.04691
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_290.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_290.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_290.jpg, 0, 1, 0, 23.07007
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_390.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_390.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_390.jpg, 0, 1, 0, 24.0292
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_492.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_492.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_492.jpg, 0, 1, 0, 25.00084
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_595.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_595.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_595.jpg, 0, 1, 0, 25.95719
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_698.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_698.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_698.jpg, 0, 1, 0, 26.90398
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_798.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_798.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_798.jpg, 0, 1, 0, 27.84174
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_53_902.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_53_902.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_53_902.jpg, -0.1642851, 1, 0, 28.94448
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_006.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_006.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_006.jpg, -0.3299883, 1, 0, 29.75278
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_109.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_109.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_109.jpg, -0.03188941, 1, 0, 30.18955
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_209.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_209.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_209.jpg, 0, 1, 0, 30.18969
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_311.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_311.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_311.jpg, -0.2929017, 1, 0, 30.17301
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_414.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_414.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_414.jpg, -0.0451122, 1, 0, 30.19087
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_518.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_518.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_518.jpg, 0, 1, 0, 30.18992
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_622.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_622.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_622.jpg, -0.156183, 1, 0, 30.18533
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_725.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_725.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_725.jpg, -0.2315952, 1, 0, 30.18531
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_827.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_827.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_827.jpg, 0, 1, 0, 30.18856
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_54_931.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_54_931.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_54_931.jpg, 0, 1, 0, 30.19053
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_031.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_031.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_031.jpg, -0.2273211, 1, 0, 30.17888
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_131.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_131.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_131.jpg, -0.2145342, 1, 0, 30.18764
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_235.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_235.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_235.jpg, 0, 1, 0, 30.18854
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_339.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_339.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_339.jpg, 0, 1, 0, 30.19017
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_443.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_443.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_443.jpg, 0, 1, 0, 30.19031
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_546.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_546.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_546.jpg, 0, 1, 0, 30.19025
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_649.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_649.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_649.jpg, 0, 1, 0, 30.19033
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_753.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_753.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_753.jpg, 0, 1, 0, 30.19032
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_854.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_854.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_854.jpg, -0.0482628, 1, 0, 30.18975
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_55_955.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_55_955.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_55_955.jpg, -0.3501189, 1, 0, 30.16169
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_058.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_058.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_058.jpg, -0.2442336, 1, 0, 30.18822
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_162.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_162.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_162.jpg, 0, 1, 0, 30.18845
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_263.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_263.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_263.jpg, 0, 1, 0, 30.19008
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_365.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_365.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_365.jpg, 0, 1, 0, 30.19034
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_468.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_468.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_468.jpg, 0, 1, 0, 30.19031
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_570.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_570.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_570.jpg, 0, 1, 0, 30.19031
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_671.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_671.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_671.jpg, -0.1251942, 1, 0, 30.18614
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_772.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_772.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_772.jpg, -0.1820943, 1, 0, 30.18717
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_875.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_875.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_875.jpg, 0, 1, 0, 30.18963
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_56_978.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_56_978.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_56_978.jpg, 0, 1, 0, 30.1902
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_083.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_083.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_083.jpg, 0, 1, 0, 30.19028
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_185.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_185.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_185.jpg, 0, 1, 0, 30.19008
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_287.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_287.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_287.jpg, -0.1357197, 1, 0, 30.18544
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_388.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_388.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_388.jpg, -0.4356762, 1, 0, 30.14973
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_491.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_491.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_491.jpg, -0.1402539, 1, 0, 30.19202
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_591.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_591.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_591.jpg, 0, 1, 0, 30.18902
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_692.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_692.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_692.jpg, 0, 1, 0, 30.19019
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_796.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_796.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_796.jpg, 0, 1, 0, 30.19032
C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\center_2022_12_16_22_28_57_900.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\left_2022_12_16_22_28_57_900.jpg, C:\Users\Zirconium\OneDrive\Desktop\simulator\Images\IMG\right_2022_12_16_22_28_57_900.jpg, 0, 1, 0, 30.19029
